1.40181 0
1.40032 0.00149566
1.40606 0.00580351
1.40909 0.00510492
1.41005 0.00406699
1.41129 0.00354455
1.41044 0.00311296
1.41096 0.00274502
1.41033 0.00250027
1.41138 0.00246895
1.41274 0.00261461
1.41164 0.00262673
1.41042 0.00270585
1.41098 0.00256687
1.40977 0.00268033
1.40962 0.00251145
1.40996 0.00238288
1.41087 0.00242584
1.41049 0.00232555
1.4112 0.0023168
1.41087 0.00222842
1.41081 0.00212569
1.41026 0.00210475
1.41084 0.00209842
1.41068 0.00201939
1.41 0.00205323
1.41014 0.00198043
1.41032 0.00191669
1.41032 0.00184942
1.41106 0.00193304
1.41119 0.00187421
1.41098 0.00182724
1.41124 0.00178999
1.41076 0.00180027
1.4109 0.0017538
1.41127 0.00174406
1.41109 0.00170634
1.411 0.00166323
1.41094 0.00162102
1.41114 0.00159175
1.41118 0.00155317
1.41115 0.0015161
1.41135 0.00149421
1.41097 0.00150845
1.41117 0.00148816
1.41104 0.00146168
1.41129 0.00145209
1.4114 0.00142602
1.41147 0.00139828
1.41143 0.00137075
1.41125 0.00135541
1.41128 0.00132938
1.4112 0.0013061
1.41136 0.0012911
1.41141 0.00126858
1.41102 0.00130631
1.4112 0.0012959
1.41132 0.00127895
1.41139 0.00125874
1.41141 0.00123779
1.41138 0.00121767
1.41115 0.00122048
1.41124 0.00120461
1.41103 0.00120408
1.41122 0.00120029
1.4113 0.00118493
1.41132 0.00116719
1.41133 0.00115007
1.41161 0.00116664
1.41165 0.00115051
1.41165 0.0011342
1.41157 0.00112106
1.41164 0.00110827
1.41165 0.0010932
1.41167 0.00107872
1.41178 0.00107063
1.41181 0.00105712
1.41203 0.00106525
1.41214 0.00105713
1.41207 0.00104608
1.41212 0.00103423
1.41204 0.00102438
1.41212 0.00101523
1.41208 0.0010039
1.41197 0.000997747
1.41199 0.000986163
1.41192 0.000976772
1.41193 0.00096567
1.41185 0.000958424
1.41195 0.000953272
1.41197 0.000942832
1.41204 0.000935178
1.41187 0.000940626
1.41176 0.000936209
1.41182 0.000927874
1.41179 0.000918503
1.41166 0.000918465
1.41161 0.000910648
1.41174 0.00091077
1.41167 0.000904488
