2.85057 0
2.8685 0.0179318
2.86219 0.0121216
2.86353 0.00867565
2.86507 0.006894
2.85747 0.00945965
2.85501 0.00836521
2.85749 0.00765892
2.86428 0.009578
2.85456 0.0129581
2.85281 0.0118509
2.85317 0.0108243
2.8548 0.0100894
2.85401 0.00937485
2.85273 0.00882078
2.85931 0.0105551
2.85821 0.00997577
2.85684 0.00950418
2.8562 0.00901239
2.85367 0.00891731
2.85411 0.00849331
2.8538 0.00810391
2.85272 0.00781907
2.85198 0.00752251
2.85007 0.00746278
2.84822 0.00740564
2.84817 0.00712624
2.84503 0.00755113
2.84742 0.00766731
2.84842 0.0074741
2.84901 0.00725338
2.85077 0.00724005
2.85239 0.00720277
2.8535 0.0070741
2.85285 0.00689973
2.85424 0.00684865
2.85609 0.00691255
2.85545 0.0067586
2.85585 0.00659566
2.85778 0.00671124
2.85723 0.00656892
2.85809 0.00646826
2.85874 0.00635001
2.85992 0.0063152
2.86153 0.00637878
2.86064 0.00630181
2.86009 0.00619072
2.86054 0.00607673
2.86043 0.00595231
2.86096 0.00585579
2.86001 0.00581822
2.86078 0.00575786
2.85968 0.00575458
2.86018 0.00566909
2.85966 0.00558972
2.85917 0.00551049
2.85843 0.00546299
2.85858 0.00536995
2.85812 0.00529842
2.85821 0.00521023
2.85883 0.00516124
2.8594 0.00510912
2.85921 0.00503104
2.85974 0.00498068
2.86047 0.00495657
2.8613 0.00495129
2.86142 0.00487821
2.86115 0.00481321
2.86125 0.00474406
2.86232 0.0047966
2.86292 0.00476637
2.86317 0.00470641
2.86361 0.00466168
2.86237 0.00476125
2.86186 0.00472537
2.86164 0.0046679
2.8615 0.00460905
2.86131 0.00455346
2.86177 0.00451854
2.86188 0.00446324
2.86251 0.00445221
2.86252 0.0043976
2.86234 0.00434821
2.86242 0.00429683
2.86274 0.00425792
2.86341 0.0042613
2.86397 0.00424997
2.86329 0.00425645
2.86295 0.00422249
2.86356 0.00422017
2.86358 0.0041736
2.8634 0.00413175
2.86328 0.00408909
2.86301 0.00405425
2.86261 0.00403072
2.86238 0.00399523
2.86256 0.00395785
2.86381 0.00411117
2.86406 0.00407721
2.86434 0.00404626
