0.5 0.898278 0.0197583
0.6 0.70288 0.0172419
0.7 0.456476 0.0142462
0.8 0.289158 0.0108159
0.9 0.198855 0.00909286
1 0.149958 0.00646469
1.1 0.112963 0.00469242
1.2 0.0917878 0.00401103
1.3 0.0751482 0.00320963
1.4 0.060766 0.00271479
1.5 0.0512318 0.00260556
1.6 0.045106 0.00211182
1.7 0.0398476 0.00215972
1.8 0.0354176 0.00193779
1.9 0.0314824 0.00181222
2 0.0279838 0.00175608
