0.5 0.347684 0.0119354
0.6 0.409086 0.00736616
0.7 0.42962 0.00540537
0.8 0.437841 0.00473835
0.9 0.434832 0.00283612
1 0.418805 0.00201872
1.1 0.399336 0.00170248
1.2 0.373609 0.00184558
1.3 0.342928 0.00176847
1.4 0.317212 0.00100823
1.5 0.295298 0.00111675
1.6 0.272007 0.00107171
1.7 0.250523 0.00121251
1.8 0.230378 0.00115554
1.9 0.213505 0.000886802
2 0.197579 0.000686255
