0.5 -0.973493 0.0010685
0.6 -0.934319 0.00113219
0.7 -0.892411 0.000967243
0.8 -0.849138 0.000666859
0.9 -0.804751 0.000609525
1 -0.761885 0.00055603
1.1 -0.720735 0.000468157
1.2 -0.682746 0.000455469
1.3 -0.646533 0.000438202
1.4 -0.612976 0.000395811
1.5 -0.583097 0.000349423
1.6 -0.55448 0.000416512
1.7 -0.527944 0.000424502
1.8 -0.50438 0.000410985
1.9 -0.482688 0.000422925
2 -0.46225 0.0004306
