0.5 75.3478 1.4569
0.6 42.9394 1.05794
0.7 24.3063 0.610401
0.8 15.0789 0.302179
0.9 10.1721 0.16979
1 7.32197 0.102585
1.1 5.59584 0.0690657
1.2 4.4224 0.0364162
1.3 3.60919 0.0256155
1.4 2.98756 0.020122
1.5 2.52518 0.0144261
1.6 2.18712 0.0109632
1.7 1.89913 0.0117162
1.8 1.6805 0.00940931
1.9 1.49617 0.007207
2 1.34843 0.0053035
