0.5 0.877563 0.0144034
0.6 0.646376 0.0233281
0.7 0.461242 0.00979807
0.8 0.285448 0.0106962
0.9 0.196954 0.00643315
1 0.140693 0.00314115
1.1 0.111593 0.0047963
1.2 0.0821716 0.0025494
1.3 0.0708778 0.00255035
1.4 0.0581974 0.00210122
1.5 0.050166 0.00125167
1.6 0.0441614 0.0017343
1.7 0.0401044 0.00134321
1.8 0.0366068 0.00155944
1.9 0.0296664 0.00148764
2 0.0285574 0.00153236
