0.5 0.330785 0.00836711
0.6 0.423585 0.00624701
0.7 0.432032 0.00435931
0.8 0.448619 0.00318714
0.9 0.437437 0.00342816
1 0.418912 0.00268925
1.1 0.395925 0.00204929
1.2 0.366841 0.0020037
1.3 0.345193 0.00115741
1.4 0.316517 0.00121558
1.5 0.29278 0.00138815
1.6 0.269785 0.000871374
1.7 0.247306 0.000764275
1.8 0.230424 0.000644624
1.9 0.213258 0.00080617
2 0.196794 0.000567772
