0.5 -0.970372 0.00156706
0.6 -0.933473 0.00141942
0.7 -0.891349 0.00110687
0.8 -0.847806 0.000734998
0.9 -0.804388 0.000628094
1 -0.76117 0.000524753
1.1 -0.72151 0.000589518
1.2 -0.682946 0.000461129
1.3 -0.646893 0.000523228
1.4 -0.61381 0.000334965
1.5 -0.583012 0.000359835
1.6 -0.554704 0.000393907
1.7 -0.528288 0.000349679
1.8 -0.504556 0.000377977
1.9 -0.482539 0.000363331
2 -0.462159 0.000307921
